Timestamp	Store Walk Date	Store Location	Month/Year	Store + Month	Parking Lot Cleanliness #	Yard/Landscaping	Electronic Sign	Outdoor Merchandising	Safety	Curb Appeal Notes	Entry - First Look	Checkout Area	Helpful Hub	Paint Desk/Paint Mixing Areas	Floors	Bathrooms	Store Cleanliness Notes	Old Pegs/Price Tags	Excessive Outs	Location/Peg Hook Maintenance	Back Stock Pulled	Base Deck Clean	Endcap Headers Displayed	Area(s) Needing Attention	Shelf Maintenance Notes	Clean and Organized	Fire Lanes Clear	Order Rec/Stocked 24hrs	Cardboard/Trash Removed	Backroom/Warehouse Notes	Aisles Clear of Totes/Ladders	No Safety Violations	Safety Notes	Final Notes	Curb Appeal Photos	Store Cleanliness Photos	Shelf Maintenance Photos	Backroom/Warehouse Photos	Safety Photos	Additional Photos	Store Walk Date	Email Address	Notes	Year + Store
6/12/2023 14:36:04	6/12/2023	Ridgeway	6 2023	Ridgeway 6 2023	4	4	5	4	5	Plastic on pallets needs to be removed. Leaning pallets of mulch looks little sketchy. Otherwise fine.	 5	5	3	4	4	3	Entry looks great. Love the landing area. Impulse is going to get updated with Layman merchandise next week. Bathrooms need some serious attention, especially around the walls in the ladies rooms.	 4	4	3	4	3	5	Tools and plumbing primarily.	 Lots of dead wood. Diara is working to clean up tools and get merchandise off of the walls where it doesn’t get much traffic and on to the aisles where it is near like items. Continue this practice and let’s get as much relevant products onto peg board as we can.	 2	4	4	4	Lots of Stihl laying in the fire lane (repaired units?) and things that are not on shelves or sales floor (Big Green Egg). Work bench is mess. Open container of gas, open boxes of product. Have to get a plan together for Stihl Repairs.	 5	5	Store safety is good but keep awareness with new employees of what is and is not acceptable safety protocols.	 Store looks good but we have a major issue in the back with stihl repairs and stock laying around. Have to stay vigilant in the back room or it will snowball into a disaster.							 6/12/2023	nwace.regional@gmail.com		
6/20/2023 12:50:48	6/19/2023	Hollins	6 2023	Hollins 6 2023	4	5	4	4	5	Looks better than last month, but sidewalk around the plant racks need some attention. Probably should pull plastic wrap off of pallets that are being used for stock (open salt, mulch, solid etc.) Sign should have pool water testing or propane but otherwise is good.	 4	5	5	5	3	4	Entry is good other than there feels like a choke point at the carts. Registers are nice and clean as well as the paint mixing/helpful hub area. Great work here. Bathrooms need the walls wiped down but otherwise are good. Floors need some love, especially the high traffic areas.	4	5	5	4	5	5	Grills; Stihl	Great work. Big improvement on endcaps. Stihl needs some backstock pulled and need some grills assembled.	4	5	5	4	Continues to impress	5	5	Good job.	Store looks good. Very few stock outs and/or dead pegs. Keep working on resetting the areas that are lite.							 6/19/2023	nwace.regional@gmail.com		
6/24/2023 10:15:26	6/24/2023	Blackstone	6 2023	Blackstone 6 2023	5	5	5	4	5	Amish out front is looking a little rough.  Might discount or switch it out	5	5	5	5	5	5	Amazing job guys. Fantastic	4	5	5	4	5	5		Great work. Need to remember to pull backstock if it's stored in a different place than the product (sprayers, VP jugs, Stihl Oil, etc)	5	5	5	5	Awesome job	4	5	Just need to make sure when resetting that we don't leave anything in the floor for customer's to trip on, but otherwise great.	Store continues to impress.  Keep up the great work.							6/24/2023	nwace.regional@gmail.com		
6/25/2023 8:24:06	6/25/2023	Winston Salem	6 2023	Winston Salem 6 2023	5	5	5	5	5	No electronic sign	4	4	4	4	4	5	Looks good	 4	3	3	3	4	4	Totes,  soils, hardware	Need to pull discontinued tags	4	5	4	4	Stihl area in back needs to be finished organizing	 4	4	Paint liners in floor, empty pallet on aisle 9,	 Just need to a better job stocking, finding duplicate tags and product put in wrong place							6/25/2023	Nwncregionaltc@gmail.com		
6/26/2023 11:18:46	6/26/2023	Walkertown	6 2023	Walkertown 6 2023	5	5	5	5	5	No electronic sign , but lettered sign looks good.	4	4	4	4	5	5	Store looks good.	3	4	4	5	4	4	Need to rotate endcaps on right side	Need to work on old yellow tags	5	5	5	5	All clean	5	5	No safety issues	Store looking great.							6/26/2023	Nwncregionaltc@gmail.com		
6/27/2023 14:34:27	6/27/2023	Hickory	6 2023	Hickory 6 2023	5	5	5	5	4	Front looks great!	4	4	4	4	4	3	Bathrooms need cleaning.	4	4	3	5	5	3	Location maintenance from NOP	 Rotate endcaps	4	5	5	5	A little cluttered from building grills.	4	4	Dewalt box in floor.	 Store looks good.							6/27/2023	Nwncregionaltc@gmail.com		
6/28/2023 10:31:23	6/28/2023	Morganton	6 2023	Morganton 6 2023	4	4	5	4	4	Plastic wrap on a few pallets need to fill pallets that are empty or replace with other product.	4	4	4	4	5	4	Opti in entrance	4	4	4	4	4	3	Need to reset endcaps	 Need to set socket since we did not get rack from ace	4	4	4	4	Looks good	4	4	Have a couple boxes and stock in aisles	Overall pretty good shape							 6/28/2023	Nwncregionaltc@gmail.com		
6/30/2023 10:15:19	6/30/2023	Christiansburg	6 2023	Christiansburg 6 2023	5	5	5	4	4	 Nice and clean. Amish furniture looks like it is falling over and could damage a car. Wheelbarrows stacked up make it hard for a customer to buy. Good job getting rid of the dead plants before the 50% off sale.	5	4	5	4	4	5	Great job here guys. Need a candy order from Layman but otherwise very good work.	 4	4	3	5	3	5		Lots of pricing issues (15 out of 75). Locations also need to be updated in a lot of the back aisles like automotive and HVAC.	 3	5	4	5	Much better	5	5	Good work	Store looks great. We have some living and location issues, a few too many outs, but mainly everything else is great. Keep it up.							6/30/2023	nwace.regional@gmail.com		
7/10/2023 14:00:44	7/10/2023	Christiansburg	7 2023	Christiansburg 7 2023	4	5	4	4	5	Clean busted corn and seed. Price propane.	 5	3	5	4	4	5	Work paint stacks down; need candy and impulse; restock nuts.	4	3	3	4	3	5	Plumbing	Lots of shelf maintenance needed, but pricing is up to date	 3	5	5	5	Still need some work here getting product to the floor but not the worst I’ve seen	 5	5	Good work	Store feels looks good but upon deeper examination we have some areas we are really hurting in. Namely shelf maintenance. Let’s get these issues fixed and stay consistent with our shooting outs to eliminate the issues or at least minimize them.							 7/10/2023	karnesja@gmail.com		
8/10/2023 15:37:00	8/10/2023	Blackstone	8 2023	Blackstone 8 2023	5	5	5	5	5	Great job guys. Like the signs on the totes. We definitely need to work on the mulch across the street. Let’s get the busted bags gone.	 5	5	4	4	5	5	Looks good. Good job working the closeout stuff into impulse. Paint desk is a little dirty but not bad at all. Bathrooms need to have hand soap but great otherwise.	 4	5	4	5	5	5	Staples;	 Awesome job keeping up with price changes, outs, and backstock. Relabel the staples, but awesome job regardless	5	5	5	5	Couldn’t ask for better. Great work	 5	5	Awesome	Your store and staff continue to impress. Can’t wait to see how great your inventory is going to be. Keep it up brother !							8/10/2023	nwace.regional@gmail.com		
8/15/2023 13:57:19	8/15/2023	Hickory	8 2023	Hickory 8 2023	4	4	5	5	5	Looks inviting!	5	5	5	5	4	4	Looks great, working on better prime display!	4	4	4	4	4	3	Front display of prime.	Look great.	4	4	4	3	Still have some cardboard outside.	4	4	No safety violations.	 Store looks good overall.							8/15/2023	Nwncregionaltc@gmail.com		
8/31/2023 13:39:39	8/31/2023	Morganton	8 2023	Morganton 8 2023	3	3	5	3	4	Needs work out front , some improvement work in progress.	4	4	3	3	5	4	Need to straighten up hub and paint center.	 3	3	3	4	2	4	Grill area	Shelf maintenance need to improve	4	3	2	5	A work in progress. Truck received 2 days ago.	5	5	No safety  violation.	 Lots of work accomplished but a ways to go.							8/31/2023	Nwncregionaltc@gmail.com		
8/31/2023 18:55:53	8/31/2023	Winston Salem	8 2023	Winston Salem 8 2023	5	5	5	5	5	No electronic sign	5	5	4	4	4	4	Hub a little cluttered	4	4	4	4	4	3	Endcaps need attention	 Clip strips need to be refilled	4	4	3	5	Looks good!	5	5	No safety violations.	Store looking good.							8/31/2023	Nwncregionaltc@gmail.com		
9/18/2023 9:19:29	9/18/2023	Ridgeway	9 2023	Ridgeway 9 2023	4	5	5	4	5	Looks good. Sign is relevant. Love the mums. Amish looks a little tired but still better than before. Need more swedish torches	5	4	4	3	4	3	Store looks really good. Floors, up front, registers, all look great. The paint desk is good but the mixing area and shaker area around the floor looks pretty rough. Bathrooms need some work. Men’s toilet looks like it hasn’t been cleaned in a long time. But paper towels and soap are good.	4	4	4	4	4	5	Plumbing, hardware, automotive, endcaps	 Good in stock but we have a lot of holes from all the close outs. Gives the feeling we’re out of a lot of stuff when I’m reality we just have an excess of space. After inventory this month we need to get right and get tight.	 1	3	4	2	Warehouse is bad. Need to get his fixed this week in perpetration for inventory.	 3	5	Carts, ladders, and totes should not be in the aisle and you have all three. When not in use these need to be stored.	Your store is a story of two different priorities, the part the customers and the part they don’t, the part they see looks really good, and the part they don’t looks bad. The problem is that the part they don’t see causes your team to struggle to pull stock and help customers find product that we know is here. Still, all things considered, good job. Let’s have a good inventory.							 9/18/2023	nwace.regional@gmail.com		
1/18/2024 15:29:41	1/18/2024	Blackstone	1 2024	Blackstone 1 2024	4	5	5	4	5	Bagged goods and busted wood in the parking lot need to be thrown away in the roll off next week. Everything else is at or above standards.	5	5	5	5	5	5	Super clean. Great looking entry and floors. Bathrooms look like they were just cleaned today. Hub and Paint Desk are both clear and neat. Great work!	4	5	5	5	4	5	Sporting Goods; Knives; Big Green Egg Accessories/ Grills.	We have some old price tags and things that could use some “fresh” labels but everything is up to par otherwise. Working without functioning TC scanners I expected it to be much much worse. Only thing I would recommend is to move the Big Green Egg accessory boxes off the floor and don’t lean them up where they could fall and either damage something or someone. Sporting Goods looks good so far and just needs to be finished.	5	5	5	4	Great! Across the street just needs the dumpster next week and it will be better.	5	5	Wonderful!	Store looks good. Clearly y’all have been working hard to keep it relevant and merchandised. The only two things I would like to point out are that we should not have any ammo on the sales floor. Handgun and Rifle ammo is too easily stolen or rang incorrectly when it is not behind the counter and I take issue with that personally. The second is that I want you to utilize the hours you’re provided to the best you can and if your employees are not willing to work what we need, we might be forced to find more flexible employees.							1/18/2024	nwace.regional@gmail.com		
1/19/2024 14:51:42	1/19/2024	Hollins	1 2024	Hollins 1 2024	5	5	5	4	5	Outside looks good. The front overhang needs to be restocked but otherwise is good. Love the propane car port. Need to put a light in the propane station.	 4	5	4	4	3	5	Overall store looks pretty good. The carts in the impulse, while effective for selling, look terrible. I wish there was another way of moving products that was more aesthetically pleasing. Floors also look pretty rough. Need to get a quote on getting the floors maintenanced. Hub/ Paint still continue to be a catch all. Overall though, not bad.	5	3	4	4	5	1	Endcaps. Bare Pegs.	 Price tags are up to date. There are a lot of outs throughout the store, and when I check for close outs or discontinued I find that some of it has sold recently. I think we need to look at increasing Min OP in some areas to reflect one to show/one to go especially on items under $5 cost. There are no Endcaps set or displayed, and we need several Stihl units assembled from Backstock.	4	5	5	5	With the exceptions of product we can’t set yet because we’re waiting on the list (PTA accessories) the warehouse looks good.	 5	5	Meets the standard	Store is ready for 2024 and all it holds. We have a lot of sections from aisle 8-13 that need some serious attention; lots of bare peg board. Floors and digital sign need to be added to cap expense requests for 2024 budget.  Would also like to look at possibilities for expanding or moving Stihl to a more prominent and visible location all that would endtail in both labor and fixture expenses. Keep it going though! $20k up for the month is a great start.							1/19/2024	nwace.regional@gmail.com		
1/20/2024 13:05:36	1/20/2024	Ridgeway	1 2024	Ridgeway 1 2024	4	5	5	4	5	Parking lot meets the standard of what is acceptable. New lighting looks good and makes the store outside much brighter. The front near the door has some pretty old black oil sunflower seed underneath what looks like newer bags. We should rotate stock so that we sell the old bags first. If they’re sun faded we should rotate the faded bags to the top so that they sell first. Need pricing on the logs that are on the Swedish torch display. The side of the building facing the road could use some cleaning up. Otherwise, looks pretty good.	  5	4	4	4	5	4	Entry and front of the store looks great. We do need to make sure register 3 is functional and everything works there in the event we need it. Try to keep that area clean. Same goes for the paint station and the helpful hub. It’s an improvement over last year but these areas become clutter catchers very quickly. Bathrooms look good but I would like to have you request better flushing toilets for capital expenditures in your budget because it looks like they’re all leaking past the wax seal and the toilets are terrible to flush.	 3	5	5	4	5	5	Electrical, plumbing, and jeans/heaters	Store looks fantastic from an “in stock” perspective, but we have hundreds if not thousands of old, faded, and missing price tags and that is unacceptable. We also need to fill in some missing Stihl but that’s about it. Really, a big improvement. The jeans need to be on the same side of the shelf though. Move and transpose the merchandise next to one side of the jeans so that they can all be inline with each other.	 3	5	5	5	A little messy, but it’s working and functional. Just don’t let it get too far away from your grip or it will start to snowball on you and become a huge problem. Clean up a little bit more each week to keep from back sliding but remember that a clean back room doesn’t make us any money, but a dirty back room can lose us a bunch.	 5	5	Good work	Love the feel of this store right now. It’s obvious a lot of work and care has been placed into especially the right side of the store. Time to work on the left. Be sure to include anything you need in your cap expense request next month. Keep it rolling!							1/20/2024	nwace.regional@gmail.com		
1/24/2024 10:59:28	1/24/2024	Vinton	1 2024	Vinton 1 2024	4	5	5	4	5	Outside looks good. Could use a little cleaning up along the fence line but otherwise good. Needs lights in the bottom part of the parking lot and pricing on the pallet goods.	 5	5	4	4	5	5	Great job here. Even with the rain and snow your floors look good. Carpets need to be cleaned next time they do the floors. Hub has a lot going on and needs a little attention but everything else is good. Bathrooms were very clean.	4	3	4	4	5	5	Stihl, Chicken Feed, VP Fuel, Gas Lines	stihl has too many outs and needs chain backstock pulled. We also are missing a lot of chicken feed from the shelf (may need to increase orders in winter, less for animal to forage for) and we could also use VP off the pallet rack outside and fill the shelf. We have some big holes in Plumbing with fittings and tapes probably because it’s been so cold. Have to keep an eye on those sections.	5	5	5	5	Great job	5	5	Keep it up. Remember to use wet floor signs when raining or snowing outside	Store looks good. As we already talked about, we need to work our orders and increase some of our QTY on A-D items. We shouldn’t be cutting anything other than “X” items or SO/SC items. Holes in our sets are disappointments tomorrow customers. Other than that, keep up the good work.							 1/24/2024	nwace.regional@gmail.com		
9/1/2025 11:49:23	9/1/2025	Walkertown	9 2025	Walkertown 9 2025	5	5	5	3	5	Electronic sign is non existent. Bagged goods should have shrink wrap removed to signal to a customer it’s available to purchase. The pricing sign isn’t adequate to signal customers prices and everything outside should at least have SKUs.	 5	4	5	5	5	5	Store looks very clean. A few items in the floor of the Weber Grill Aisle. Register 3 needs to be cleaned off and ready for business. Paint mixing area and helpful hub look awesome! Bathrooms are the best in the company.	 4	4	5	5	5	5		PVC, spec Ops, and batteries all need some price checking. A few too many outs but the shelf maintenance and cleanliness is very good.	 5	5	5	5	Fantastic work	 3	5	Redoing floors causes mayhem but you’re doing a great job.	 Great start! Can’t wait to see the progress!							9/1/2025	nwace.regional@gmail.com		
9/15/2025 10:25:39	9/15/2025	Vinton	9 2025	Vinton 9 2025	4	4	4	4	4	Some trash, not terrible. Hole in parking lot is getting worse near corner. Pumpkins and mums should be closer to the front door. Mums should be on plant rack and not on the ground where possible. Plastic should be removed off solid, mulch, and gravel if we’re selling from that pallet. Sends the wrong signal. Why are wood pellets out in the elements?	4	4	4	4	4	5	Store is mostly fine. All the rugs need to be vacuumed daily and have gotten so bad they need to be deep cleaned. Paint desk is very messy and the hub is a little product cluttered as well. Floors look good except for the carpet on the ramp and the rugs. Need to be cleaned and vacuumed daily.	 3	4	5	4	4	3	Stihl Endcap, Copper fittings, Impulse	Some pockets of price changes that need to be addressed. Too many endcaps in Plumbing are permanent or semi-permanent that need to be adjusted.	 4	5	5	5	Backroom is a little messy on tables but not bad. Carport and back lot are a different story. Needs some attention.	5	5	Looks good.	 Overall the store is a Solid “B” but we do need to address pricing, displays, and some issues with our outside storage and display.	 https://drive.google.com/open?id=1ClByCuu68IbtyYu6YoSxjEhcDh2BB6fB, https://drive.google.com/open?id=1bkYM6NsfZbZWIL_PevnVLYNgKDHTrqqn, https://drive.google.com/open?id=1E-JX79lUlsJbAOmXx5mYevD9xlvf5MTr	https://drive.google.com/open?id=1kZFhMf0E6GFIbaxGtK56zRVnw8mnD2SS, https://drive.google.com/open?id=1u3j1Qo7brNl_ralBaSVuUdXEpSEuJruk, https://drive.google.com/open?id=1zhQFXe0zDTAqGpkOh5IURRq6czqRRySt, https://drive.google.com/open?id=1eqmlM46koWVVDQxLxIfUtYDmHwhdSCIm	https://drive.google.com/open?id=1beDU5ZszMKD8a5cqFQ7fV2OknBW8FQl9, https://drive.google.com/open?id=1Z3Pdco97i8t7y4tdnqgAgDDUH_5sGcuj, https://drive.google.com/open?id=1-5SIvPnZvpVCvk3nr-MqYcFw_4tFYjmx, https://drive.google.com/open?id=1qp-lGKpBEvGaR1iIV7AnxfB3iDEKz2U0				9/15/2025	nwace.regional@gmail.com		
9/15/2025 13:16:51	9/15/2025	Hollins	9 2025	Hollins 9 2025	4	5	5	4	5	Lot looks inviting and clean. Gold star for pricing on bag goods, pumpkins, and mums. Discount heavily (90% off) broken Amish furniture to get rid of it.  Beautiful slides on the digital sign.	4	5	4	4	3	5	Store looks good when you first walk in but then becomes very tight and difficult to navigate with all the floor displays choking the walkway. Register is clean and impulse is merchandised well. Floors are filthy and I’m going to contact S&S to get them scheduled ASAP. Bathrooms look nice but consider larger paper holders for the toilet tissue to keep customers from running out. Paint desk is messy with product.	 2	4	5	3	5	1	Galvanized Fittings, Stihl Line and Chain,	 Pricing has pockets that need to be addressed. Some Stihl and Grass Seed but mainly Plumbing. I believe we missed one or more price updates so let’s work on getting that corrected. Lots of outs and opportunity in Stihl. Possible that we just need to pull backstock but take a look as well to make sure we don’t run out. There are currently 0 endcap headers up.	 3	5	4	5	Warehouse is a bit of a mess. Hallmark is an issue and I will address this with Olivia. Ultimately we need these items to be in a PO so that our time spent checking in the order or PIP at the back door is reduced to allow for the product to make it to the shelf.	 5	5	Good work	We have a little work to do up front and in the back room but otherwise the look and feel of the store are good. Focus on price changes, Stihl, and Hallmark products and let’s get ready for a solid 4th quarter!							9/15/2025	nwace.regional@gmail.com		
9/17/2025 16:09:04	9/17/2025	Ridgeway	9 2025	Ridgeway 9 2025	4	5	5	3	5	Parking lot is very good. Sidewalk clean. Be sure to cut plastic off pallets that we are selling from. There is very little pricing outside on the bagged goods. Everything else is much much better than I expected	5	5	4	5	5	5	Really really good. The rugs are even clean. Truthfully this is the cleanest store I have evaluated this month so far. Great work!	4	5	5	5	5	3	Metal rack, copper fittings, cleaning supplies.	 Mostly good here. Seeing a similar pattern with other stores but need to reprice old tags in copper fittings, every item on the metal rack, and a few areas of housewares. Very few outs so good job!	4	4	5	5	Much much improved from what I was expecting. Still some work needed here but great strides have been made and if shows.	 5	5	Great work!	This might be the best this store has ever looked or felt since I’ve been your regional. Keep up the momentum and the hard work!							9/17/2025	nwace.regional@gmail.com		
9/18/2025 11:28:37	9/18/2025	Louisa	9 2025	Louisa 9 2025	5	5	4	4	5	Great look from the road and the entry into the lot. Need pricing on the Amish Furniture. The Stihl electronic sign is not wired so we need to get that done. Everything else looks good.	 4	5	5	5	4	5	Store is very clean with the exception of the floors and rugs. Make sure we vacuum these rugs daily and we may need to wash the rubber at least weekly. The entry looks good but we need pricing on the firewood pallet, 10-10-10, etc.	 1	3	4	5	5	3	Hinges and Ubolts, Spec Ops, NOP Issues	Major problem with incorrect pricing. We know why but we need to correct it ASAP. In addition we’re still finding pockets of SKUs in our set that say NOP25 but are indeed discovery. While it’s not a fault of the store per se, we need it corrected to help with in stock percentages.	 4	5	5	5	Side warehouse is good but we need some work in the back warehouse. Everything is good but we can do a little better.	 5	5	Good job!	Overall very good. Pricing and in stock seems to still be a struggle, but take it with a grain because everything else is phenomenal and double digit sales increases don’t happen on accident.							9/18/2025	nwace.regional@gmail.com		
9/19/2025 14:18:21	9/20/2025	Blackstone	9 2025	Blackstone 9 2025	4	4	3	4	5	Some cigarette butts and trash around sidewalk just sweep up. Outdoor bag goods needs signage. Sign needs updated 9 total slides. Just get weeds cut around back lol	5	5	5	5	4	4	"Front end clean and organized everything tagged
A little full but displayed nice and Shoppable 
Floors just need a strip and buff other than that very clean"	5	5	4	4	4	4	"Some pockets of yellow tags need to be fresh
Excess backstock at end of isle 
2&3 need to be put in back
Check 10R04 on outs are they CO or outs
"		5	5	5	5	"Backroom clean and organized 
Trash taken out
Truck is up out and received
Price changes and ICM complete "	4	4	Grill awkward on pallet rack in back	Store looks great minimal issues can be fixed in a day or so. Store front limited by town just keep clean and sign fresh. Signs on goods outside will help drive sales							9/20/2025	nwhregionalclee@gmail.com		
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899																																								
			12 1899	 12 1899
